"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PRKAR2A-AS1",31.2108265523822,-0.820907260257893,0.482912508649505,-1.69990887697983,0.0891480669166569,0.210521398766831
"SLC25A20",511.48955787623,-0.982165946655423,0.179722969514778,-5.46488826279193,4.63198480711391e-08,1.09192808986964e-06
"ARIH2OS",15.5852785935461,0.34109132058797,0.703730121552845,0.484690522888691,0.627895890095208,0.787729782467579
"ARIH2",1973.86176543956,0.256760594667258,0.0832048139057047,3.08588629208693,0.00202946416114994,0.0102498095881059
"P4HTM",224.473257031483,-0.779838580474627,0.200052116831666,-3.89817709917473,9.69195266793203e-05,0.000816724902543761
"WDR6",2365.63967540625,-0.174189766149407,0.0899475111900492,-1.93657127189837,0.0527977724932125,0.141499730693162
"DALRD3",340.004934252509,-0.220071850692886,0.171636798388539,-1.28219503485903,0.199774237531991,0.377651367020097
"MIR425",0,NA,NA,NA,NA,NA
"NDUFAF3",798.301770978671,-0.0102546269241988,0.12656263213752,-0.0810241281412068,0.935422764104497,0.967259808714055
"MIR191",0,NA,NA,NA,NA,NA
"IMPDH2",7547.84933467768,-0.136580955197231,0.0732379139086133,-1.86489412256686,0.0621962464463457,0.160542904695673
"QRICH1",1755.93294605289,0.0469962441215522,0.0944290964688871,0.497688168996055,0.618703848256559,0.781266171967672
"QARS1",5049.64372296621,-0.484710931462818,0.0856905008348174,-5.65653049918775,1.54463541004034e-08,4.13301722336036e-07
"MIR6890",0,NA,NA,NA,NA,NA
